Epoch	a         	e          	i         	w          	Node       	M          	Name
55400	2.84269829	0.557827681	10.9652631	42.2140636	237.5340825	93.8687003	(2004 LD2)
55400	0.914897	0.351322505	25.4535771	309.5231227	82.6577132	258.5505671	(2004 LO2)
55400	2.17448838	0.531595559	9.8506524	224.1625327	113.9774801	305.6347428	(2004 LU3)
55400	1.23134389	0.275764153	35.3379432	121.3002402	273.5197872	86.3820955	(2004 LV3)
53169	1.30685196	0.213508864	13.5916858	172.6758445	83.3581888	4.3416739	(2004 LX5)
53170	1.83456437	0.779383777	15.9892562	294.8491453	87.5624239	340.0710762	(2004 LY5)
55400	2.60264968	0.548020601	24.7376087	320.0657785	263.0345037	178.82116	(2004 LZ5)
55400	1.69218722	0.355459999	18.314037	74.7207979	244.6220367	250.6718404	(2004 LA6)
53174	2.49912232	0.582197517	1.0556199	140.4274418	140.0422605	356.9562537	(2004 LA10)
55400	2.44300667	0.587447628	2.4349953	203.2890521	91.5026066	208.2339656	(2004 MC)
55400	1.91809936	0.536786702	9.7484523	123.951995	85.6853286	123.214027	(2004 MD)
53173	1.44107058	0.415549078	30.6248271	248.7034684	84.5539798	330.2709097	(2004 MN1)
53175	2.14030613	0.511672478	56.7057167	207.232376	83.6569598	352.7094306	(2004 MO1)
53176	1.77756998	0.437781057	8.6431533	326.6861862	266.7185794	12.6651016	(2004 MP1)
55400	2.40480614	0.707175069	10.9709319	331.0226045	57.6105032	204.4318475	(2004 MQ1)
55400	1.52231759	0.373118435	1.7874595	220.8967444	88.1272473	69.0042204	(2004 MR1)
55400	2.27430591	0.589837739	6.9645694	324.2516517	263.3403338	288.8674565	(2004 MS1)
53177	1.83442627	0.481497113	6.6656448	105.8416526	103.5350637	19.9808335	(2004 MV2)
55400	1.14518879	0.638175208	35.1148377	50.1477855	96.1783395	38.1353454	(2004 MW2)
55400	2.77533626	0.712721312	18.3278635	241.8007267	118.1487738	102.1549044	(2004 MX2)
55400	1.2330335	0.336422389	2.5534764	297.7768785	252.7100909	205.2218614	(2004 MO3)
55400	2.6008652	0.519596374	15.7539979	157.8090942	147.3081527	158.2456824	(2004 MP3)
55400	1.69880283	0.388158906	2.2191039	188.4040946	106.4296337	258.7425666	(2004 MO4)
55400	2.57223954	0.706312407	11.1305024	229.7086117	134.2586543	146.0663975	(2004 MB6)
55400	0.95067879	0.562855923	29.3282238	231.3997498	263.9008311	279.0394273	(2004 MD6)
53182	2.36483862	0.574756166	9.4430973	210.345796	112.2387778	346.1223393	(2004 ME6)
53185	1.81477547	0.645097827	35.3787121	256.3397467	106.0555879	338.6025113	(2004 MQ6)
55400	1.10491198	0.48389632	24.0819304	61.3584688	38.5844141	151.7104225	(2004 MO7)
55400	2.74041991	0.717193657	17.2039252	109.662874	97.7032102	130.7820654	(2004 MP7)
55400	2.06306992	0.479566998	0.7854697	22.6900878	270.0915713	11.484125	(2004 NF3)
53203	2.23296006	0.540653041	0.8349882	135.1805158	135.9205255	6.5567326	(2004 NU7)
55400	1.32666055	0.280825771	15.932063	302.5863271	290.0218895	12.0420344	(2004 NK8)
55400	2.50762522	0.515056976	4.3406916	223.1500613	50.0228432	191.1930575	(2004 NM8)
55400	2.69215776	0.556700351	23.9328085	259.1765285	335.3342236	159.0238465	(2004 NC9)
55400	1.68086687	0.430335995	3.441433	223.1813869	174.6160879	223.5788212	(2004 OB)
55400	2.03706628	0.514816891	4.3587015	336.031275	294.6977556	31.5262591	(2004 OD4)
55400	2.18782306	0.41334475	8.9538183	262.8350205	39.1189707	307.5626617	(2004 OF6)
55400	1.22359367	0.249309819	1.5036614	130.9667602	102.5265034	198.9880628	(2004 OW10)
55400	2.25424925	0.531808296	5.3946531	145.3748614	139.507031	282.1617582	(2004 PJ)
55400	1.41789877	0.342097721	2.5831623	281.5885107	317.2280723	229.1754981	(2004 PJ2)
55400	2.57312112	0.524683173	12.54151	200.7695786	153.591107	153.1736913	(2004 PM2)
55400	2.04247174	0.551025068	6.8944164	223.2876786	138.7713863	1.8786795	(2004 PZ19)
55400	2.21181393	0.430651652	4.2289427	176.8523246	166.8016591	281.6964125	(2004 PE20)
55400	1.56853053	0.294832361	17.4005884	334.9829954	318.0793631	24.9727326	(2004 PF20)
55400	1.44060852	0.266667216	5.1995025	339.8474565	320.3085383	169.5659977	(2004 PG20)
55400	2.28031259	0.492699305	22.2270279	45.3144604	330.9097445	237.9190553	(2004 PX27)
55400	2.30605844	0.438841497	4.7798158	273.381257	13.2333936	261.6489596	(2004 PY27)
53232	1.24148304	0.167065827	23.1787965	323.3206728	304.3856461	35.463688	(2004 PS42)
55400	1.57432597	0.443915756	0.9893894	232.4905935	146.9124894	339.5703079	(2004 PU42)
53233	1.13288418	0.340201938	13.0300633	100.1922632	321.6520031	300.6782226	(2004 PR92)
55400	2.58833936	0.500807899	26.4186277	279.6587033	326.8666706	180.8294623	(2004 PS92)
55400	1.23479663	0.162790519	10.967787	160.5053599	140.7397803	133.2943755	(2004 PB97)
55400	2.28649273	0.4935625	8.2093514	173.7167249	139.6861723	263.151909	(2004 PD97)
55400	2.1123187	0.651233186	10.9738706	110.7327862	132.0966506	353.4579818	(2004 QB)
55400	1.05073309	0.290310607	17.8301137	174.010607	332.9813695	48.1335941	(2004 QF1)
55400	1.86508258	0.709561813	5.4927551	186.566675	257.7269504	88.6522758	(2004 QZ1)
55400	2.12287604	0.515108766	8.3572185	159.4597237	132.8726734	338.5005706	(2004 QA2)
53242	1.28650774	0.902743408	19.0785197	218.6107042	320.3768079	37.110584	(2004 QX2)
55400	2.25886969	0.495245841	0.9706051	208.0832335	219.8400226	240.475583	(2004 QZ2)
53241	0.95021121	0.416797902	14.3390614	232.1766017	327.2074409	88.2666234	(2004 QB3)
55400	1.46655854	0.387788702	32.0468348	108.1914735	342.6962867	44.7350338	(2004 QD3)
53238	1.97134043	0.499578696	2.67079	208.9308753	149.2149641	351.1169371	(2004 QR4)
55400	2.10845432	0.405093775	5.6187992	342.9346511	335.7806357	338.4567959	(2004 QN5)
53240	1.98811654	0.498582134	9.22315	213.7577842	149.9660831	349.950327	(2004 QO5)
55400	1.44372292	0.329948545	14.5120562	63.4689701	25.6243543	62.5257006	(2004 QJ7)
53244	0.95199695	0.174418249	56.2250797	9.1122288	151.8606102	165.2723666	(2004 QG13)
53242	2.02990489	0.482142209	3.0262245	185.7706623	147.5961172	359.7645269	(2004 QJ13)
55400	0.9423468	0.338088352	6.2537005	109.2166406	75.4049558	278.8573499	(2004 QD14)
55400	1.97636652	0.508873783	2.7644637	7.758929	283.6631023	57.5429165	(2004 QF14)
55400	1.76855302	0.573864984	28.5776093	49.0367705	196.3761427	207.5004343	(2004 QV16)
55400	2.28938657	0.504305981	4.8227373	148.7037197	289.1623926	208.392207	(2004 QB17)
55400	2.1531154	0.438011944	9.0291132	143.5630476	231.594274	302.1369939	(2004 QC17)
55400	1.7388622	0.329072048	12.3101601	171.3542007	230.1586695	178.3271317	(2004 QD17)
55400	2.16746507	0.701223125	17.5583229	353.08981	224.3403302	338.0294117	(2004 QD20)
55400	2.34120345	0.450206583	7.6368672	208.5261983	169.6299953	222.8533284	(2004 QG20)
55400	0.95111738	0.122021411	0.5758886	28.6853864	175.081742	250.4648424	(2004 QA22)
53245	2.48644766	0.591091537	7.1047758	187.6759513	163.1654049	356.9762207	(2004 QN22)
55400	1.13251974	0.251891934	17.7468084	76.5102716	36.1716845	199.9918787	(2004 QT24)
55400	3.32388695	0.6136835	23.3440929	270.6850932	189.7078564	331.8121975	(2004 QU24)
55400	1.39073095	0.225605981	19.6450703	34.2067454	329.4517524	196.6192804	(2004 RV2)
55400	1.42440665	0.304994718	8.3453561	46.0277423	334.2589831	145.2734288	(2004 RW2)
55400	2.79217977	0.624652944	22.7360184	341.5556941	300.9771056	105.3403977	(2004 RJ9)
55400	1.8373177	0.425812709	6.2273716	283.985228	355.0155972	154.8240016	(2004 RK9)
55400	1.86465685	0.441780302	5.6871372	349.4329787	335.3145777	116.8333304	(2004 RQ10)
55400	0.90401958	0.656919092	15.9127139	65.1616443	119.097757	122.4920526	(2004 RU10)
55400	1.37704502	0.285594811	36.8685949	272.4139857	161.57815	162.0193723	(2004 RV10)
55400	2.35594654	0.589638869	3.1332538	69.7185034	207.7412491	239.7857957	(2004 RW10)
55400	0.92001458	0.351115075	5.9560874	333.871385	173.8238811	86.2265979	(2004 RX10)
55400	1.67237139	0.621202317	15.4760993	283.2531566	165.9122287	224.1346629	(2004 RY10)
55400	1.82433093	0.399323573	39.3593686	276.4304302	169.7974029	87.8216204	(2004 RA11)
55400	2.11121359	0.506625131	3.202789	194.0458263	161.7570183	326.2974372	(2004 RB11)
55400	1.82522528	0.466251947	1.8598104	161.9538313	147.6571847	149.6144218	(2004 RC11)
55400	2.12717518	0.479711853	6.649023	145.3252358	179.0349691	329.8254103	(2004 RS25)
53261	1.55379085	0.324462786	13.9548143	353.7073467	347.2452489	4.2199503	(2004 RC80)
55400	1.82065959	0.415582291	24.2480238	100.2265123	331.392608	91.6385885	(2004 RD84)
55400	1.67350306	0.605352667	2.0018675	131.4285862	322.3755216	220.4767679	(2004 RE84)
55400	2.16538219	0.603027581	23.2560547	122.4407286	344.756764	262.6069503	(2004 RF84)
55400	1.09478393	0.310714606	13.235852	189.7380829	342.9959008	243.4159124	(2004 RJ84)
55400	3.05663983	0.602727081	21.3460834	220.6580611	163.8577034	26.8219308	(2004 RQ109)
55400	2.33093639	0.495932341	33.9672836	192.7899864	173.2744819	228.0446652	(2004 RS109)
55400	1.53226623	0.48905905	5.8488261	250.5343711	171.4263253	5.6872942	(2004 RU109)
55400	2.20824447	0.810957692	29.5174751	36.5802503	201.3296661	306.244622	(2004 RX109)
55400	1.62764588	0.425113944	26.1250412	306.7762038	352.4464659	323.3513831	(2004 RY109)
53262	1.66830311	0.393739683	12.6115032	331.3205866	349.8463854	12.2313447	(2004 RN111)
55400	0.96119971	0.328737232	5.3350784	280.8760714	199.419369	339.3454786	(2004 RO111)
55400	1.60805507	0.377757419	1.275868	147.8873681	176.0853818	325.2041452	(2004 RG164)
55400	3.366053	0.618154215	12.7021948	232.7239958	114.3755407	340.6049328	(2004 RU164)
55400	2.40225397	0.57907564	2.562003	2.731455	326.2943661	211.3062423	(2004 RV164)
55400	1.48989635	0.376879067	36.7773676	342.8211359	164.9747644	308.8486541	(2004 RW164)
55400	1.70619327	0.484761347	12.4873321	102.2711789	185.9307834	251.6736192	(2004 RX164)
55400	1.72576937	0.314881077	35.8751952	58.1282626	357.9106033	178.5981357	(2004 RY164)
55400	2.55346192	0.613540606	13.8688171	345.3400964	74.9454755	136.1428797	(2004 RZ164)
55400	2.32939234	0.509263854	7.8973864	330.8600292	28.7795701	228.9724245	(2004 RX165)
55400	2.53497373	0.589891693	1.3809097	56.8616285	278.9872518	165.6466043	(2004 RL251)
55400	1.65353329	0.527309338	4.390724	245.8978574	179.6182802	247.3163512	(2004 RN251)
53265	1.30641076	0.12911849	19.326624	56.6143812	175.4223653	109.7646287	(2004 RC252)
55400	2.10032195	0.599780992	10.3956844	174.6091572	288.2059143	303.2127905	(2004 RD252)
55400	1.12598091	0.38826471	7.7411399	82.9755256	25.4746788	252.493897	(2004 RQ252)
55400	1.24138022	0.243922423	17.4654743	261.7617116	201.6378785	3.7912076	(2004 RU331)
55400	2.20968104	0.416530245	8.8391442	242.5915487	70.5844403	297.9297953	(2004 RN335)
55400	1.29472686	0.381571194	26.1085121	335.3468352	51.5924222	359.553276	(2004 RH340)
53265	2.26354868	0.538432791	18.4235241	183.2229424	173.936103	359.3604613	(2004 SA)
55400	1.14699441	0.160223559	8.6400739	297.4985178	354.8603858	320.0813281	(2004 SR)
55400	2.19455481	0.527307142	6.5175695	352.9115509	1.506109	287.9165987	(2004 SS)
55400	1.76463205	0.327202514	15.2850125	258.4737371	178.6547614	132.9966666	(2004 SX)
55400	1.18469624	0.15019545	17.104769	327.7499746	355.9272058	215.1687442	(2004 SA1)
55400	1.17954563	0.481658122	10.3465846	128.0799593	354.3912906	134.3354751	(2004 SB1)
55400	0.95432236	0.186400972	22.0537374	226.8485074	356.7858602	213.3076436	(2004 ST2)
55400	2.40865242	0.583334817	8.2068202	23.1734128	5.3698351	195.0614047	(2004 SY4)
55400	2.24839339	0.434970245	12.2514726	59.6781914	195.2496484	336.6222087	(2004 ST9)
55400	1.79677598	0.302736623	26.223229	171.2159391	170.3144546	167.5542512	(2004 SZ19)
53272	2.41556327	0.71088446	2.846472	146.9198804	135.6718994	13.152958	(2004 SA20)
55400	1.18291047	0.413129446	30.2802723	209.3269814	30.94923	274.9608106	(2004 SB20)
55400	0.87507612	0.464892821	21.3346648	94.418455	46.6244042	299.0165736	(2004 SD20)
55400	2.03805736	0.773319524	4.8579191	359.4466113	117.6827268	333.2511352	(2004 SD26)
53270	1.72998436	0.456100547	10.7366465	140.1265745	176.9857068	14.761483	(2004 SE26)
55400	1.39853493	0.275021076	8.0356575	354.3729932	358.0824633	192.4951458	(2004 SR26)
53272	1.59564342	0.443116909	32.3336067	238.5170058	180.3787579	338.5683478	(2004 SS26)
55400	1.7568146	0.673143876	7.3210257	266.2572022	359.2349029	202.1152187	(2004 ST26)
53272	1.44268	0.54899208	14.1861794	83.9213824	184.1502708	32.9323111	(2004 SU26)
55400	2.3501078	0.448439677	7.5475514	37.4612428	32.5004648	201.8066338	(2004 SV26)
53272	0.73778019	0.416197232	18.4180494	359.4923816	180.3636642	183.9634204	(2004 SW26)
55400	1.3754597	0.23695511	1.1538641	200.4114843	178.2857669	210.2775216	(2004 SU55)
55400	1.75885456	0.658207973	41.1633268	280.7819869	344.7023586	198.6375221	(2004 SV55)
55400	1.42715214	0.333656506	8.7872584	352.7191093	75.1891749	115.2303988	(2004 SW55)
55400	0.86572158	0.237959025	18.6960417	233.4530418	302.1042833	276.2084203	(2004 SB56)
55400	0.76731859	0.42885426	4.7679119	322.5422191	202.2573154	100.6031918	(2004 SC56)
55400	1.42819554	0.436115653	14.0473625	159.8850624	17.1846397	11.97127	(2004 TN)
55400	0.9078854	0.249877831	13.5127862	200.4903195	14.5634702	34.8425977	(2004 TA1)
55400	2.74772357	0.697592168	8.4465435	233.4603009	214.0103154	79.8923429	(2004 TN1)
55400	1.2905659	0.389064768	7.485333	87.6879092	30.1399384	287.2874035	(2004 TP1)
55400	1.75350552	0.679264403	20.7349638	217.2699655	22.0832163	243.447974	(2004 TE8)
55400	1.10322341	0.093583999	22.5010996	149.7653069	12.8861199	213.658094	(2004 TB10)
55400	1.12112558	0.407370801	14.1164625	136.0158392	16.5097334	214.6269966	(2004 TC10)
55400	0.75087931	0.442922841	2.6213261	136.6759662	48.4891297	169.3848686	(2004 TD10)
55400	2.50830771	0.663284777	0.4978919	277.2671347	44.4680244	173.9249148	(2004 TE10)
55400	1.42012961	0.33635238	8.9459093	347.8116426	297.4562659	200.330261	(2004 TF10)
55400	2.23811966	0.862752978	4.0938569	316.5094677	205.9322264	231.2180863	(2004 TG10)
55400	1.25028497	0.8290331	14.3003148	266.3246836	271.6668856	331.570384	(2004 TH10)
53287	1.30660013	0.329353511	24.7162575	250.88589	195.6502551	322.1405324	(2004 TJ10)
55400	1.05801415	0.299043575	24.6008102	347.6716788	205.3485985	309.9911183	(2004 TK10)
55400	2.66336411	0.65237514	9.1258081	322.7255609	12.1531862	127.4913967	(2004 TL10)
55400	2.50152215	0.523736123	5.3047016	205.2108475	207.964333	153.984554	(2004 TU11)
53291	2.26856232	0.519509824	7.4800418	329.7419557	19.462981	9.0515832	(2004 TV11)
55400	1.38317928	0.275071074	10.6118664	43.0048768	18.3886802	173.7158825	(2004 TW11)
55400	0.89515359	0.209639507	19.3556213	77.7057732	155.4334654	60.2116195	(2004 TR12)
55400	2.49913442	0.545402276	0.7238619	197.6528717	184.0151055	166.9864301	(2004 TT12)
53289	0.97640702	0.161927386	36.5171357	138.6493941	12.6069928	238.0498568	(2004 TP13)
55400	2.67613549	0.516994644	10.4687627	163.3667483	233.2537478	118.4662063	(2004 TQ13)
55400	1.62047424	0.23502332	10.2193862	71.9223285	357.7590083	255.8438178	(2004 TK14)
55400	1.81473646	0.450707839	13.2081273	13.0382917	121.0579936	74.5245571	(2004 TB18)
55400	1.33485452	0.363326143	8.3778996	103.4091493	206.5597603	302.6427899	(2004 TC18)
55400	1.74566039	0.545483691	3.8850687	291.135835	186.941303	144.0257247	(2004 TD18)
55400	2.11398592	0.408016338	8.9840729	324.6983456	35.2347284	323.2281978	(2004 TE18)
55400	2.51957159	0.534815932	12.6277514	194.5854588	209.8741052	152.3377875	(2004 TL19)
55400	0.94622478	0.258552443	14.0602931	56.5219788	203.0902028	189.9686592	(2004 TN20)
55400	1.43899567	0.295602932	9.5569596	123.6076037	207.8134488	150.9251912	(2004 TO20)
55400	1.34381662	0.350845878	25.3746138	264.8525614	213.5705987	201.2145896	(2004 TP20)
55400	1.3669006	0.617975321	6.377756	36.7343139	242.998115	254.8598181	(2004 UB)
55400	2.6178246	0.649381905	15.0776955	215.5284816	227.1355702	116.0295689	(2004 UE)
55400	1.26631764	0.92692992	23.744299	149.4795403	39.6577354	322.9359296	(2004 UL)
55400	1.55914656	0.405443377	2.4401551	56.6000961	28.6944947	318.3259113	(2004 UR)
55400	0.95419037	0.396900967	3.7131745	120.6627017	29.8405541	344.1436774	(2004 UH1)
55400	2.17284039	0.618346794	4.0896412	72.4952182	251.755587	300.9704731	(2004 UR1)
55400	1.28461564	0.451169947	21.4151656	74.2307944	223.4161429	25.0367755	(2004 US1)
55400	0.9645898	0.221229055	4.5119412	294.4422949	211.8531532	292.6755029	(2004 UT1)
55400	1.22624297	0.2736629	29.9614776	113.5657525	217.8142727	120.4490668	(2004 UU1)
55400	2.817701	0.652110494	20.8209174	20.4168153	76.4454095	58.8324466	(2004 UV1)
55400	1.45849904	0.409028306	10.8598248	71.4953883	52.470081	48.6527593	(2004 VB)
55400	1.65495894	0.42911971	11.7000339	70.93154	45.8643279	214.3653735	(2004 VP)
55400	2.07670511	0.604076644	52.4163599	354.5093297	342.7832568	339.8118306	(2004 VV)
53314	1.49966099	0.51372591	12.6802855	257.9626352	223.7277261	331.2643213	(2004 VW)
55400	0.94053212	0.244066444	16.2182879	297.096761	225.8149503	359.4790668	(2004 VZ)
55400	1.05129357	0.512254218	14.9055829	20.8291122	250.7922597	186.9881219	(2004 VA1)
53317	1.55070276	0.471365488	32.7749129	88.6103744	43.4030885	324.3442012	(2004 VH1)
55400	0.94364609	0.164357992	1.2938648	332.3949528	233.4878885	285.424346	(2004 VJ1)
53318	1.95353536	0.648046173	7.0526279	229.7206143	60.9240967	37.955879	(2004 VY14)
53317	1.53146106	0.525512916	4.5712978	280.2858139	41.6049667	29.4638144	(2004 VZ14)
55400	2.88498936	0.59635415	17.4164792	330.1089786	36.0469765	63.9110385	(2004 VA15)
55400	1.75345376	0.29641449	23.6575915	200.3722135	232.8080567	154.4700043	(2004 VB17)
55400	1.89601632	0.809929896	20.4824649	64.6269055	229.7437362	84.1242432	(2004 VC17)
55400	1.13922955	0.429131941	2.9146581	276.9144227	231.5573152	196.3570887	(2004 VM24)
55400	2.17677315	0.464589924	20.2751544	94.117078	239.4751609	298.199275	(2004 VS60)
55400	2.07560793	0.434198539	43.5234497	247.3864727	57.6271183	9.9016632	(2004 VT60)
55400	2.46878898	0.577076815	3.057496	190.2080155	228.9151068	163.8702734	(2004 VZ60)
55400	2.29946883	0.495633775	9.2540186	344.0941281	59.8315327	227.7627073	(2004 VB61)
55400	1.98200877	0.515362777	9.2595913	14.8767037	68.0934594	4.8595463	(2004 VQ65)
55400	0.85671342	0.171065063	10.3291595	179.2775892	54.8226119	239.921389	(2004 WC1)
55400	1.19788336	0.203217929	2.6588033	219.218005	238.9589445	91.0645895	(2004 WH1)
55400	1.08437818	0.729831459	34.4916544	223.0906172	51.8563357	60.5139817	(2004 WK1)
55400	0.8374212	0.298009221	1.2014703	0.9875068	285.1128719	245.4248228	(2004 XG)
55400	0.88727858	0.170273571	12.1933112	16.0361213	253.3387686	60.8668172	(2004 XJ)
55400	1.55919318	0.397949328	11.1313329	220.3241727	251.3136642	304.9325307	(2004 XK)
55400	1.03428233	0.096614357	25.9573224	71.049392	250.022332	221.9050194	(2004 XO)
53343	1.919294	0.513178363	4.0236945	204.8617279	266.7198888	348.8162832	(2004 XH3)
55400	2.87629342	0.555210449	35.7357911	153.2064125	242.2873492	60.7911264	(2004 XJ3)
55400	1.22777049	0.260420333	1.482126	304.6484387	57.9209023	115.2545357	(2004 XK3)
55400	1.82746088	0.352455971	8.4529352	50.6542288	69.3767503	77.4269959	(2004 XK4)
55400	1.86919889	0.362998267	16.7603271	164.248334	241.2824028	86.5064969	(2004 XL4)
55400	1.94571111	0.565553958	6.6755903	88.5561248	66.6944598	1.7091196	(2004 XD6)
55400	1.86243167	0.352043309	31.1624597	45.3739675	82.8493632	55.0020936	(2004 XE6)
55400	0.74863488	0.433840204	3.1000835	302.8621579	307.1413075	77.5181346	(2004 XK14)
55400	0.75989076	0.410102374	21.4593356	157.5201145	85.6539616	21.7259246	(2004 XL14)
55400	0.93150015	0.266486724	10.7389763	115.6537906	120.9494671	323.6381598	(2004 XN14)
55400	2.67086335	0.554778759	25.9211688	276.2657211	129.5827421	119.3934131	(2004 XO14)
55400	1.05154591	0.15855245	32.9496142	273.687054	281.0623203	342.0157004	(2004 XP14)
55400	1.40962993	0.313203841	0.1545473	109.8934664	302.8420807	141.5674488	(2004 XG29)
55400	1.38231328	0.503542927	22.6085633	334.0225038	232.1223963	98.6307605	(2004 XH29)
55400	1.99903747	0.524349765	4.6308873	107.302958	293.3307849	3.6986393	(2004 XJ29)
55400	2.39775718	0.645219602	7.8793801	338.7946974	35.3059812	195.5094314	(2004 XK29)
55400	1.3753846	0.640921859	43.7945365	320.1654442	256.2366239	108.7340306	(2004 XL29)
55400	2.13695772	0.634160929	2.5913572	59.655887	100.1346069	266.3562023	(2004 XM29)
55400	2.42440143	0.705450168	2.3785013	36.976163	320.0351721	188.2666937	(2004 XN29)
53354	1.23177345	0.670946369	21.5296175	144.9587561	80.8099429	290.6880897	(2004 XO29)
55400	2.11754086	0.389871246	7.6458734	7.5308254	72.865058	299.2848826	(2004 XJ35)
55400	1.95225757	0.416412026	31.4838733	64.0211666	263.9444003	79.701499	(2004 XK35)
55400	1.3553922	0.278419246	27.2985756	356.1139473	73.7981661	203.0418427	(2004 XL35)
55400	1.83726555	0.300660047	5.3549756	322.831381	119.1455799	84.2144203	(2004 XM35)
53357	2.5779357	0.566454005	9.2480839	295.8396758	108.9977609	9.3206442	(2004 XO35)
55400	2.00680359	0.537367327	9.3831813	319.644275	80.4752556	0.8861724	(2004 XP35)
55400	2.42273681	0.57931778	2.7652009	83.0362056	178.8341451	206.6355877	(2004 XN44)
55400	1.54361891	0.500385686	34.923245	83.4199263	41.7759952	301.9398773	(2004 XA45)
55400	1.54978637	0.581815163	3.16064	86.1208994	84.9628168	298.7086347	(2004 XB45)
55400	1.82513506	0.377368841	20.6593942	63.6362031	106.1567139	52.5310587	(2004 XD50)
55400	2.23934025	0.510756786	23.3428524	283.6417302	102.241001	257.238394	(2004 XJ50)
55400	1.45218807	0.689273602	38.222301	103.8797073	94.2577865	35.5055561	(2004 XK50)
55400	1.68223551	0.778132478	3.3187552	252.9981911	62.7780962	225.1643942	(2004 XN50)
53355	2.07235806	0.736156649	39.9745117	284.7710658	252.37139	340.6545407	(2004 XC51)
55400	1.24246657	0.240491645	6.791057	54.258425	83.6824304	342.1954915	(2004 XD51)
55400	0.64025733	0.79671223	23.7537663	130.7952287	122.6712385	197.0442747	(2004 XY60)
55400	2.53455724	0.611992821	1.8986521	183.8496268	264.8771946	137.4648515	(2004 XO63)
55400	2.3280917	0.46419784	28.1697473	189.9096127	309.3118215	206.3908637	(2004 XM130)
53356	1.24271881	0.370781161	22.8553249	92.4138296	264.4325261	47.2006708	(2004 YA)
55400	0.86830235	0.313282571	6.0667516	47.3335189	263.4568147	72.8518783	(2004 YC)
55400	0.84279416	0.240158526	12.084084	7.7991586	265.5728597	248.3156042	(2004 YD)
53358	2.28574151	0.546533015	1.4841864	5.4101014	69.4537368	3.0047766	(2004 YE)
53358	1.77795942	0.487315333	15.6989327	308.7268261	87.9063828	16.5201283	(2004 YQ)
55400	1.72384055	0.422579659	29.8241388	65.7444365	96.9227625	139.2482968	(2004 YR)
55400	1.0094112	0.158553181	19.8278112	293.8555377	271.8152069	90.0091636	(2004 YG1)
53363	1.41043789	0.221075797	47.1678727	135.8615017	272.8430804	26.4908382	(2004 YJ1)
55400	1.88468232	0.41571396	8.6531912	77.026252	96.6656885	24.5012707	(2004 YK1)
55400	0.80884855	0.53617095	28.1470395	31.2255413	269.9345971	340.6063392	(2004 YA5)
55400	1.92855989	0.617642482	11.4402287	26.8472382	334.7585379	54.2133701	(2004 YC5)
55400	2.27467177	0.78272993	3.6090023	262.1307226	88.3788768	239.3053858	(2004 YD5)
55400	2.30657695	0.45455929	24.2003965	141.4807311	304.3866553	212.0391419	(2004 YU5)
55400	3.94675399	0.708420132	28.6106273	176.0205068	275.979381	258.0241516	(2004 YY23)
55400	3.42547802	0.676650853	56.0930083	300.8943368	253.077422	300.9692968	(2004 YZ23)
55400	3.06119751	0.700781837	20.5245298	88.4958605	90.4277895	7.2982249	(2004 YR32)
55400	3.22042926	0.654932126	8.1565286	63.7561144	126.2597139	331.0812126	(2005 AB)
55400	1.04985902	0.517956708	46.8741312	285.6080908	315.8229361	358.608833	(2005 AC)
55400	2.40807994	0.501149324	14.533186	277.2797918	294.4596018	128.5460275	(2005 AD3)
55400	1.27472732	0.200752125	7.538752	215.9141063	281.9304839	282.4041845	(2005 AJ3)
53384	2.16778535	0.579234805	1.5915813	226.493563	294.0704435	349.0586724	(2005 AK3)
53379	1.2472306	0.474035118	3.7775744	266.6437222	105.1697575	43.3366444	(2005 AU3)
55400	2.34322891	0.582348209	14.2549136	267.2990395	124.216479	219.5645446	(2005 AV3)
55400	1.94863097	0.75565477	12.3907112	262.8693352	103.4516898	32.7922752	(2005 AD13)
55400	2.31171856	0.610433834	12.8719935	192.3448594	59.4434803	181.5516275	(2005 AH14)
55400	1.93468137	0.335171039	39.8449318	47.1645087	121.5187447	340.3165321	(2005 AN19)
53385	1.68678496	0.34317664	3.2022836	352.6127009	113.573391	4.4964215	(2005 AO19)
55400	1.73642381	0.291301543	16.4822619	336.1650166	124.0068084	159.105522	(2005 AQ19)
55400	2.32295955	0.635361343	4.9225996	207.9549711	176.0076194	230.6818721	(2005 AN26)
55400	2.25416919	0.651861577	5.8572478	138.7744337	68.0081584	206.370051	(2005 AV27)
53387	2.15272914	0.654626159	7.5687191	72.8104079	113.5350167	346.2812841	(2005 AX28)
55400	0.87221777	0.570105194	5.8969129	155.8075773	117.6499882	159.8006313	(2005 AY28)
53386	1.46703192	0.341714851	1.6049101	100.7472521	313.87321	32.4520205	(2005 AZ28)
55400	1.18965277	0.278038727	30.1232441	84.1633673	292.5082733	133.8135147	(2005 BC)
55400	1.92243901	0.468652326	9.1603588	359.2454956	112.3128774	26.0006222	(2005 BD)
55400	0.8838266	0.421086756	31.1881521	168.6767875	115.997519	51.868821	(2005 BE)
55400	0.84659707	0.300798792	12.9703413	38.7204947	296.8750019	142.4012172	(2005 BU)
53387	1.51079389	0.319073807	21.7173158	195.1876341	297.7280236	352.3719169	(2005 BL1)
53387	1.01160365	0.165579861	15.5020461	78.7183691	297.5438846	82.0829492	(2005 BM1)
53390	1.78627925	0.55392114	6.7723485	107.4878368	300.8355341	21.3304144	(2005 BN1)
55400	0.94897908	0.356059411	10.6738886	174.1382567	113.4014594	184.1891485	(2005 BO1)
